id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,map_file,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,route_path,client_id,created_by_id,last_modified_by_id,assigned_to_police_id,citizen_accident_id,comment,police_station,meta_data,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_by_id,closed_datetime,resolved_by_id,resolved_datetime,gba_identifier,zone,junction,event_duration_minutes,response_lag_minutes,ml_duration_minutes
FKID002892,unplanned,12.9904322,77.5884622,12.9904335,77.5884646,"Cunningham Road, Kalpana Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)","Cunningham Road, Kalpana Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",others,True,2024-03-07 07:11:58.683000+00:00,,active,yes,2024-03-07 07:14:19.101779+00:00,,,ಕಲ್ಪನಾ ಜಂಕ್ಷನ್ ಅಲ್ಲಿ ಸ್ಟ್ರೀಟ್ ಲೈಟ್ ಕಂಬ ಬಿದ್ದಿದೆ ಕೇಬಲ್ ಮೇಲೆ ಬಿದ್ದಿದೆ ಮೇಡಂ,,,Bellary Road 1,high,,,,2024-03-07 07:13:03.562175+00:00,,1,FKUSR01170,FKUSR00001,,,,High ground,,FKKG001130,,,,,,,,,,,,-1.0813195833333331,2.3403129833333334
FKID002893,unplanned,12.9769023,77.6092478,0.0,0.0,"Cubbon Road, Tyagi Henagalavarayan Junction, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",,vehicle_breakdown,False,2024-03-25 00:05:25.424000+00:00,,closed,yes,2024-03-25 00:46:57.410018+00:00,,,starting problem,bmtc_bus,FKN00GL1502,Old Madras Road,high,,,,2024-03-25 00:06:59.786513+00:00,,1,FKUSR00474,FKUSR00001,,,,Shivajinagar,,FKKG000463,,,,FKUSR00474,2024-03-25 00:46:57.409143+00:00,,,,,,41.53308571666666,-1.5727085500000002,41.53308571666666
FKID002895,unplanned,12.9562547,77.6414501,0.0,0.0,"Domlur Inner Ring Road, Amar Jyothi Layout, Domlur, Bengaluru, Karnataka. Pin-560071 (India)",,water_logging,False,2024-03-07 07:18:42.778000+00:00,,active,yes,2024-03-07 07:21:09.588322+00:00,,,,,,IRR(Thanisandra road),high,,,,2024-03-07 07:19:23.350559+00:00,,1,FKUSR00122,FKUSR00001,,,,Jeevanbheemanagar,,FKKG000116,,,,,,,,,,,,-0.6762093166666666,2.4468387000000003
FKID002896,unplanned,12.9169169,77.5983054,0.0,0.0,"East End D Main Road, Dr BR Ambedkar Circle, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)",,water_logging,False,2024-03-07 07:22:37.079000+00:00,,active,yes,2024-03-07 07:24:06.841221+00:00,,,water logging  jayadeva u turn towards east end junction,,,Bannerghata Road,high,,,,2024-03-07 07:23:35.859315+00:00,,1,FKUSR00119,FKUSR00001,,,,Jayanagara,,FKKG000113,,,,,,,,,,,,-0.9796719166666666,1.4960370166666666
FKID002897,unplanned,12.9354043,77.5848702,12.9354052,77.5848915,"10th Main Road, Madhavan Circle, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)","10th Main Road, Madhavan Circle, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",tree_fall,True,2024-03-25 00:53:19.534000+00:00,,closed,yes,2024-03-25 02:10:18.456374+00:00,,,madaavan park towards  [LOCATION] club Road close sir,,,Non-corridor,low,,,,2024-03-25 00:54:45.539426+00:00,,1,FKUSR01197,FKUSR00001,,,,Jayanagara,,FKKG001157,,,,FKUSR01197,2024-03-25 02:10:18.455423+00:00,,,,,,76.98202371666666,-1.4334237666666667,76.98202371666666
FKID002898,unplanned,12.9160634,77.6353392,0.0,0.0,"9th Main Road, Sai Nandana Residency, Teachers Colony, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",,water_logging,False,2024-03-07 07:28:00.608000+00:00,,closed,yes,2024-03-07 20:07:00.808169+00:00,,,water login 9th main towards 5th main HSR vehicle movement slow  mori water comes to road,,,ORR East 1,high,,,,2024-03-07 07:29:18.344734+00:00,,1,FKUSR00492,FKUSR00001,,,,HSR Layout,,FKKG000481,,,,FKUSR00492,2024-03-07 20:07:00.807621+00:00,,,,,,759.0033270166666,-1.2956122333333333,759.0033270166666
FKID002899,unplanned,12.9454435,77.5678099,12.9454797,77.5678537,"Bull Temple Road, Sunkenahalli, Gavipuram Extension, Bengaluru, Karnataka. Pin-560004 (India)","Bull Temple Road, Sunkenahalli, Gavipuram Extension, Bengaluru, Karnataka. Pin-560004 (India)",tree_fall,True,2024-03-07 07:29:34.259000+00:00,,active,yes,2024-03-07 07:33:29.895339+00:00,,,,,,Non-corridor,low,,,,2024-03-07 07:30:15.361845+00:00,,1,FKUSR00177,FKUSR00001,,,,Basavanagudi,,FKKG000170,,,,,,,,,,,,-0.6850474166666667,3.9272723166666665
FKID002900,unplanned,12.9824651,77.6124895,0.0,0.0,"St John Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",,pot_holes,False,2024-03-07 07:25:39.491000+00:00,,active,yes,2024-03-07 07:27:24.841708+00:00,,,path wol,,,CBD 1,high,,,,2024-03-07 07:26:58.512240+00:00,,1,FKUSR00936,FKUSR00001,,,,Shivajinagar,,FKKG000914,,,,,,,,,,,,-1.3170206666666668,1.7558451333333334
FKID002902,unplanned,12.9389375,77.5926618,0.0,0.0,"1st Main Road, NIMHANS, Bengaluru, Karnataka. Pin-560029 (India)",,tree_fall,False,2024-03-07 07:22:48.574000+00:00,,closed,no,2024-03-07 08:38:08.102901+00:00,,,tree falling,,,Non-corridor,low,,,,2024-03-07 07:23:58.560439+00:00,,1,FKUSR01198,FKUSR00001,,,,Wilson Garden,,FKKG001158,,,,FKUSR01198,2024-03-07 08:38:08.102368+00:00,,,,,,75.3254728,-1.16644065,75.3254728
FKID002903,unplanned,13.0029994,77.5839804,0.0,0.0,"Sankey Road, Mahalakshmi Mandir Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",,vehicle_breakdown,False,2024-03-25 00:23:50.240000+00:00,,closed,yes,2024-03-25 02:35:48.036481+00:00,,,clutch prblm,private_bus,FKN00GL1503,Bellary Road 1,high,,,,2024-03-25 00:25:24.731199+00:00,,1,FKUSR00234,FKUSR00001,,,,Sadashivanagar,,FKKG000226,,,,,,,,,,,,-1.5748533166666665,131.96327468333334
FKID002904,unplanned,13.0082372,77.6931779,0.0,0.0,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",,vehicle_breakdown,False,2024-03-25 02:13:31.756000+00:00,,closed,yes,2024-03-25 04:27:01.536451+00:00,,,break down,truck,FKN00GL1504,Non-corridor,low,bricks,breakdown,20.0,2024-03-25 02:17:51.799333+00:00,,1,FKUSR00342,FKUSR00001,,,,K.R. Pura,,FKKG000334,,,,FKUSR00342,2024-03-25 04:27:01.535925+00:00,,,,,,133.49633208333333,-4.33405555,133.49633208333333
FKID002906,unplanned,12.993848,77.5845924,0.0,0.0,"Kumar Krupa Road, Make In India Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,False,2024-03-25 02:43:03.130000+00:00,,closed,yes,2024-03-25 05:35:47.877788+00:00,,,,taxi,FKN00GL1505,Bellary Road 1,high,,,,2024-03-25 02:44:09.621427+00:00,,1,FKUSR00418,FKUSR00001,,,,High ground,,FKKG000407,,,,,,,,,,,,-1.10819045,172.7457964666667
FKID002907,unplanned,13.0445596,77.5823992,0.0,0.0,"Outer Ring Road, Abdul Patel Syed Layout, Bhoopasandra, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",,congestion,False,2024-03-07 04:49:32.859000+00:00,,closed,no,2024-03-07 07:35:47.968242+00:00,,,KRIDE WORK AT [LOCATION] to bhadrapp layout sir traffic slow moving sir,,,ORR North 2,high,,,,2024-03-07 04:50:00.899186+00:00,,1,FKUSR00026,FKUSR00026,,,,Kodigehalli,,FKKG000022,,,,,,,,,,,,-0.4673364333333333,166.2518207
FKID002908,unplanned,12.8908365,77.5647482,0.0,0.0,"Konanakunte Main Road, Century Central, Naidu Layout, Bikaspura, Bengaluru, Karnataka. Pin-560062 (India)",,vehicle_breakdown,False,2024-03-07 04:56:26.898000+00:00,,closed,yes,2024-03-07 07:35:47.980404+00:00,,,sab BMTC buses breakdown the middle road traffic is full jam sir,bmtc_bus,FKN00GL1506,Non-corridor,low,,,,2024-03-07 04:57:31.175778+00:00,,1,FKUSR01199,FKUSR00001,,,,K.S. Layout,,FKKG001159,,,,,,,,,,,,-1.0712963,159.3513734
FKID002910,unplanned,12.9453543,77.5279203,0.0,0.0,"Magadi Road, Radiant Karel, Pantarapalya, Bengaluru, Karnataka. Pin-560039 (India)",,vehicle_breakdown,False,2024-03-25 02:22:58.577000+00:00,,closed,yes,2024-03-25 02:55:11.231049+00:00,,,"vehicle breakdown due to empty coolant, traffic slow movement towards DG circle from  [LOCATION] circle above [LOCATION] flyover",lcv,FKN00GL1507,Mysore Road,high,,,,2024-03-25 02:25:15.691173+00:00,,1,FKUSR00221,FKUSR00001,,,,Byatarayanapura,,FKKG000213,,,,FKUSR00221,2024-03-25 02:55:11.230487+00:00,,,,,,32.21089145,-2.2852362166666667,32.21089145
FKID002911,unplanned,12.93929,77.5800725,0.0,0.0,"RV Road, Parasmani Regency, Block 2, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",,tree_fall,False,2024-03-07 08:06:48.098000+00:00,,active,yes,2024-03-07 08:12:31.405312+00:00,,,,,,Non-corridor,low,,,,2024-03-07 08:08:36.780282+00:00,,1,FKUSR00676,FKUSR00001,,,,Wilson Garden,,FKKG000660,,,,,,,,,,,,-1.8113713666666664,5.721788533333334
FKID002912,unplanned,13.0314985,77.535662,0.0,0.0,"Mumbai Bengaluru Highway, Ramana Joythi Apartment, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,vehicle_breakdown,False,2024-03-25 01:15:01.607000+00:00,,closed,yes,2024-03-25 03:35:47.789134+00:00,,,starting problem,heavy_vehicle,FKN00GL1508,Tumkur Road,high,,,,2024-03-25 01:16:45.655261+00:00,,1,FKUSR00894,FKUSR00001,,,,Yeshwanthpura,,FKKG000873,,,,,,,,,,,,-1.7341376833333333,140.76970223333333
FKID002913,unplanned,13.0188112,77.5534119,0.0,0.0,"Chord Road, Aparna Elina, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,vehicle_breakdown,False,2024-03-25 03:06:38.388000+00:00,,closed,yes,2024-03-25 05:35:47.904414+00:00,,,starting problem,ksrtc_bus,,Tumkur Road,high,,,,2024-03-25 03:08:30.652250+00:00,,1,FKUSR00038,FKUSR00001,,,,Yeshwanthpura,,FKKG000032,,,,,,,,,,,,-1.8710708333333337,149.1586069
FKID002915,unplanned,12.9973423,77.6103706,0.0,0.0,"Coles Road, Cleveland Town, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",,vehicle_breakdown,False,2024-03-25 03:34:48.608000+00:00,,closed,yes,2024-03-25 05:35:47.918495+00:00,,,,bmtc_bus,FKN00GL1509,Non-corridor,low,,,,2024-03-25 03:35:52.231066+00:00,,1,FKUSR00668,FKUSR00001,,,,Pulikeshinagar(F.Town),,FKKG000652,,,,,,,,,,,,-1.0603844333333334,120.98850825
FKID002916,unplanned,12.9562512,77.5193834,0.0,0.0,"Magadi Road, Bangalore City Employees Housing & Social Welfare Cooperative Society, Vidyagiri Layout, Chandra Layout Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",,water_logging,False,2024-03-07 08:07:21.634000+00:00,,closed,yes,2024-03-08 18:23:10.393041+00:00,,,water logging sir [PERSON] to [LOCATION] outer ring road traffic slow movement sir,,,Non-corridor,low,,,,2024-03-07 08:09:16.382217+00:00,,1,FKUSR00228,FKUSR00001,,,,Byatarayanapura,,FKKG000220,,,,FKUSR00228,2024-03-08 18:23:10.392506+00:00,,,,,,2055.8126417666667,-1.9124702833333336,2055.8126417666667
FKID002917,unplanned,13.0037388,77.5297353,0.0,0.0,"17th Main Road, RIECHS Layout, Kurubarahalli, Bengaluru, Karnataka. Pin-560086 (India)",,vehicle_breakdown,False,2024-03-25 01:58:53.569000+00:00,,closed,yes,2024-03-25 04:35:47.908328+00:00,,,ಕ್ಲಚ್ ಪ್ಲೇಟ್ ಕೆಟ್ಟಿರುತ್ತದೆ .,private_bus,FKN00GL1510,Non-corridor,low,,,,2024-03-25 02:01:56.576987+00:00,,1,FKUSR00131,FKUSR00001,,,,Rajajinagar,,FKKG000125,,,,,,,,,,,,-3.0501331166666668,156.90565546666667
FKID002918,unplanned,12.9884485,77.4728568,0.0,0.0,"Magadi Main Road, Dodda Gollarahatti, Bengaluru, Karnataka. Pin-560091 (India)",,vehicle_breakdown,False,2024-03-25 04:27:37.575000+00:00,,closed,yes,2024-03-25 04:36:56.407459+00:00,,,vehicalbrekadown,bmtc_bus,FKN00GL1511,Non-corridor,low,,,,2024-03-25 04:21:34.409920+00:00,,1,FKUSR00106,FKUSR00001,,,,Kamakshipalya,,FKKG000100,,,,FKUSR00106,2024-03-25 04:36:56.406941+00:00,,,,,,9.313865683333336,6.052751333333333,9.313865683333335
FKID002919,unplanned,12.9724352,77.6187234,0.0,0.0,"Mahatma Gandhi Road, Trinity Circle, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,False,2024-03-25 05:43:36.504000+00:00,,closed,yes,2024-03-25 08:35:48.365057+00:00,,,.,private_car,FKN00GL1512,Old Madras Road,high,,,,2024-03-25 05:44:14.926050+00:00,,1,FKUSR00979,FKUSR00001,,,,Halasur,,FKKG000952,,,,,,,,,,,,-0.6403675,172.19768428333333
FKID002920,unplanned,12.9583632,77.6060684,0.0,0.0,"Hosur Road, Sir Mirza Ismail Nagar, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",,vehicle_breakdown,False,2024-03-25 03:50:20.226000+00:00,,closed,yes,2024-03-25 06:04:04.974941+00:00,,,,taxi,FKN00GL1513,Hosur Road,high,,,,2024-03-25 03:51:42.552466+00:00,,1,FKUSR01007,FKUSR00001,,,,Ashok Nagar,,FKKG000975,,,,FKUSR01007,2024-03-25 06:04:04.974180+00:00,,,,,,133.745803,-1.3721077666666666,133.745803
FKID002921,unplanned,12.9896074,77.5017159,0.0,0.0,"Magadi Main Road, Hanumantharayan Palya, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",,pot_holes,False,2024-03-25 07:15:05.376000+00:00,,active,yes,2024-03-25 07:17:26.092172+00:00,,,magadi [LOCATION] road near samruddhi hotel,,,Magadi Road,high,,,,2024-03-25 07:16:42.125008+00:00,,1,FKUSR01201,FKUSR00001,,,,Kamakshipalya,,FKKG001161,,,,,,,,,,,,-1.6124834666666668,2.3452695333333335
FKID002922,unplanned,12.9294111,77.5860606,0.0,0.0,"11th Main Road, Geetha Colony, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",,vehicle_breakdown,False,2024-03-25 07:01:37.036000+00:00,,closed,yes,2024-03-25 07:20:26.654892+00:00,,,"BMTC bus break down before [PERSON], opposite [LOCATION] from syndicate  JN, Normal traffic movement",bmtc_bus,FKN00GL1514,Non-corridor,low,,,,2024-03-25 07:07:39.540675+00:00,,1,FKUSR01202,FKUSR00001,,,,Jayanagara,,FKKG001162,,,,FKUSR01202,2024-03-25 07:20:26.653977+00:00,,,,,,18.826966283333338,-6.041744583333334,18.826966283333334
FKID002923,unplanned,12.946838,77.5325366,0.0,0.0,"Mysore Road, Joythi Nagar, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560039 (India)",,vehicle_breakdown,False,2024-03-25 06:36:49.672000+00:00,,closed,yes,2024-03-25 09:35:48.602843+00:00,,,traffic movement normal sir,lcv,FKN00GL0931,Mysore Road,high,,,,2024-03-25 06:38:18.137054+00:00,,1,FKUSR00671,FKUSR00001,,,,Byatarayanapura,,FKKG000655,,,,,,,,,,,,-1.4744175666666666,178.98218071666668
FKID002924,unplanned,12.9207234,77.5860068,12.9211467,77.58584,"39th Cross Road, Block 4T East, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)","11th Main Road, Block 4T East, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",tree_fall,True,2024-03-07 08:28:30.460000+00:00,,closed,yes,2024-03-08 08:03:14.243349+00:00,,,,,,Non-corridor,low,,,,2024-03-07 08:28:56.954429+00:00,,1,FKUSR00197,FKUSR00001,,,,Jayanagara,,FKKG000189,,,,FKUSR00197,2024-03-08 08:03:14.242753+00:00,,,,,,1414.7297125500002,-0.4415738166666667,1414.7297125500002
FKID002926,unplanned,13.0427217,77.6095035,0.0,0.0,"MBT Road, SNN Clermont, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",,vehicle_breakdown,False,2024-03-07 05:35:57.723000+00:00,,closed,yes,2024-03-07 08:35:48.271713+00:00,,,veerannapalya down ramp towards hebbal cirle sir,bmtc_bus,FKN00GL1515,ORR North 1,high,,,,2024-03-07 05:37:45.900080+00:00,,1,FKUSR00859,FKUSR00001,,,,Hebbala,,FKKG000839,,,,,,,,,,,,-1.8029513333333336,179.84247855
FKID002927,unplanned,13.0004456,77.6812464,0.0,0.0,"Whitefield Road, BSNL CACT Building, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",,water_logging,False,2024-03-07 08:08:32.477000+00:00,,active,yes,2024-03-07 08:16:57.447885+00:00,,,water logging sir k r rly station sir,,,ORR East 2,high,,,,2024-03-07 08:13:43.311690+00:00,,1,FKUSR00457,FKUSR00001,,,,Mahadevapura,,FKKG000446,,,,,,,,,,,,-5.180578166666667,8.416181416666667
FKID002928,unplanned,12.9207467,77.58949,0.0,0.0,"18th Main Road, Sobha Opal Apartment, Block 4T East, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",,tree_fall,False,2024-03-07 08:31:29.339000+00:00,,active,yes,2024-03-07 08:32:55.784619+00:00,,,ದೊಡ್ಡ ಮರ ಬಿದ್ದಿರುತ್ತದೆ sir,,,Non-corridor,low,,,,2024-03-07 08:32:17.018772+00:00,,1,FKUSR00119,FKUSR00001,,,,Jayanagara,,FKKG000113,,,,,,,,,,,,-0.7946628666666666,1.4407603166666665
FKID002929,unplanned,12.9714285,77.5685072,12.9714526,77.5684368,"Dr TCM Royan Road, Subhash Nagar, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)","Dr TCM Royan Road, Subhash Nagar, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",vehicle_breakdown,True,2024-03-07 06:10:32.464000+00:00,,closed,yes,2024-03-07 08:35:48.291189+00:00,,,ಬಿಎಂಟಿಸಿ elctricle bus afflod sir,bmtc_bus,FKN00GL1516,Non-corridor,low,,,,2024-03-07 06:10:28.731509+00:00,,1,FKUSR00455,FKUSR00001,,,,Chamarajpet,,FKKG000444,,,,,,,,,,,,0.0622081833333333,145.26378648333332
FKID002930,unplanned,12.9280399,77.681306,0.0,0.0,"Outer Ring Road, RMZ Ecospace Business Park, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",,vehicle_breakdown,False,2024-03-07 06:15:08.152000+00:00,,closed,yes,2024-03-07 08:35:48.328927+00:00,,,breakdown,bmtc_bus,FKN00GL0245,ORR East 1,high,,,,2024-03-07 06:16:19.846005+00:00,,1,FKUSR00389,FKUSR00001,,,,Bellandur,,FKKG000379,,,,,,,,,,,,-1.1949000833333334,140.66961545
FKID002931,unplanned,13.0344936,77.5410423,0.0,0.0,"Outer Ring Road, Jain Heights Revanta, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,vehicle_breakdown,False,2024-03-25 08:57:43.302000+00:00,,closed,yes,2024-03-25 11:35:47.668051+00:00,,,"gg palya to [LOCATION], vehicle one side movement",others,FKN00GL1517,ORR North 2,high,,,,2024-03-25 08:58:32.750264+00:00,,1,FKUSR00305,FKUSR00001,,,,Jalahalli,,FKKG000297,,,,,,,,,,,,-0.8241377333333334,158.0727675166667
FKID002932,unplanned,12.9855522,77.5748609,12.985078,77.5747187,"Padmabhushan Dr RK Srikantan Road, VV Giri Colony, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)","Padmabhushan Dr RK Srikantan Road, VV Giri Colony, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",vehicle_breakdown,True,2024-03-07 06:14:59.375000+00:00,,closed,yes,2024-03-07 08:35:48.343438+00:00,,,hk8nbb.i3,heavy_vehicle,FKN00GL1518,Non-corridor,low,,,,2024-03-07 06:16:06.037392+00:00,,1,FKUSR01188,FKUSR00001,,,,Sheshadripuram,,FKKG001148,,,,,,,,,,,,-1.1110398666666663,140.81614063333333
FKID002933,unplanned,13.0578007,77.4689823,0.0,0.0,"Mumbai Bengaluru Highway, Bailappana Palya, Bengaluru, Karnataka. Pin-562162 (India)",,vehicle_breakdown,False,2024-03-25 11:52:28.640000+00:00,,closed,yes,2024-03-25 14:35:47.756088+00:00,,,bus break down,ksrtc_bus,FKN00GL1519,Non-corridor,low,,,,2024-03-25 11:53:23.418620+00:00,,1,FKUSR01203,FKUSR00001,,,,No Police Station,,FKKG001163,,,,,,,,,,,,-0.912977,163.31860146666668
FKID002934,unplanned,13.099816,77.5888555,0.0,0.0,"16th A Main Road, East Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",,vehicle_breakdown,False,2024-03-07 08:38:36.341000+00:00,,closed,yes,2024-03-07 09:02:17.143395+00:00,,,sheshadripura college to wards unnikrishan junction bmtc bus starting problem sir,bmtc_bus,FKN00GL1520,Non-corridor,low,,,,2024-03-07 08:39:21.828670+00:00,,1,FKUSR00105,FKUSR00001,,,,Yelahanka,,FKKG000099,,,,FKUSR00105,2024-03-07 09:02:17.142824+00:00,,,,,,23.6800304,-0.7581278333333333,23.6800304
FKID002935,unplanned,12.9913384,77.5856459,0.0,0.0,"Sankey Road, The Summit, Abshot Layout, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,False,2024-03-25 11:44:20.768000+00:00,,closed,yes,2024-03-25 11:56:32.940894+00:00,,,Accel cut on road b10 junction towards b02,private_car,FKN00GL1521,Bellary Road 1,high,,,,2024-03-25 11:46:48.412759+00:00,,1,FKUSR01204,FKUSR00001,,,,High ground,,FKKG001164,,,,FKUSR01204,2024-03-25 11:56:30.202137+00:00,,,,,,12.157235616666666,-2.460745983333333,12.157235616666666
FKID002936,unplanned,13.057315,77.4699294,0.0,0.0,"Mumbai Bengaluru Highway, Madavara, Bengaluru, Karnataka. Pin-560073 (India)",,vehicle_breakdown,False,2024-03-25 11:50:59.617000+00:00,,closed,yes,2024-03-25 14:35:47.729669+00:00,,,bus break down,ksrtc_bus,FKN00GL1519,Non-corridor,low,,,,2024-03-25 11:52:12.776467+00:00,,1,FKUSR01203,FKUSR00001,,,,No Police Station,,FKKG001163,,,,,,,,,,,,-1.21932445,164.80187781666666
FKID002937,unplanned,12.9621583,77.62924,0.0,0.0,"Old Airport Road, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",,vehicle_breakdown,False,2024-03-25 17:38:51.282000+00:00,,closed,yes,2024-03-25 20:21:09.804713+00:00,,,bmtc bus break liner cut,bmtc_bus,FKN00GL1522,Non-corridor,low,,,,2024-03-25 17:40:28.712701+00:00,,1,FKUSR01205,FKUSR00001,,,,Halasur,,FKKG001165,,,,FKUSR01205,2024-03-25 20:20:57.273324+00:00,,,,,,162.0998554,-1.6238450166666667,162.0998554
FKID002938,unplanned,12.9564431,77.7316906,0.0,0.0,"HAL Airport Road, Miraya Rose, Siddapura, Bengaluru, Karnataka. Pin-560066 (India)",,vehicle_breakdown,False,2024-03-25 18:57:53.865000+00:00,,closed,no,2024-03-25 19:07:50.699647+00:00,,,"HGV breakdown at [LOCATION], vehicle movement is normal",heavy_vehicle,FKN00GL1523,Varthur Road,high,,,,2024-03-25 18:59:57.868824+00:00,,1,FKUSR01206,FKUSR01206,,,,Whitefield,,FKKG001166,,,,FKUSR01206,2024-03-25 19:07:50.699057+00:00,,,,,,9.947234283333334,-2.0667304,9.947234283333334
FKID002939,unplanned,12.9391583,77.5800661,0.0,0.0,"RV Road, Parasmani Regency, Block 2, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",,tree_fall,False,2024-03-07 08:38:27.649000+00:00,,resolved,yes,2024-03-09 07:28:13.447793+00:00,,,tree falling at [LOCATION] sir. no vehicle damaged sir. traffic one side moving sir..,,,Non-corridor,low,,,,2024-03-07 08:42:44.091002+00:00,,1,FKUSR00676,FKUSR00001,,,,Basavanagudi,,FKKG000660,"RV Road, Parasmani Regency, Block 2, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",12.9391583,77.5800661,,,FKUSR00313,2024-03-09 07:28:13.447034+00:00,,,,2809.7633005666667,-4.274033366666667,2809.7633132166666
FKID002940,unplanned,12.98122,77.5864156,0.0,0.0,"Palace Road, Karnataka Bhavan Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,False,2024-03-07 06:51:08.839000+00:00,,closed,yes,2024-03-07 09:35:48.052046+00:00,,,vehicle break down,private_car,FKN00GL1498,Non-corridor,low,,,,2024-03-07 06:52:20.753383+00:00,,1,FKUSR01184,FKUSR00001,,,,High ground,,FKKG001144,,,,,,,,,,,,-1.19857305,164.65355076666668
FKID002941,unplanned,12.9563467,77.7316479,0.0,0.0,"HAL Airport Road, Miraya Rose, Siddapura, Bengaluru, Karnataka. Pin-560066 (India)",,vehicle_breakdown,False,2024-03-25 19:07:58.586000+00:00,,closed,yes,2024-03-25 21:35:47.868232+00:00,,,"vehicle breakdown at siddapura junction, [PERSON] towards varthur main road, varthur [PERSON]",heavy_vehicle,FKN00GL1523,Varthur Road,high,,,,2024-03-25 19:10:19.989698+00:00,,1,FKUSR01206,FKUSR00001,,,,Whitefield,,FKKG001166,,,,,,,,,,,,-2.3567283,147.82137053333332
FKID002942,unplanned,13.0850467,77.5944367,0.0,0.0,"Bellary Road, Daffodils, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",,vehicle_breakdown,False,2024-03-07 09:43:43.416000+00:00,,closed,yes,2024-03-07 12:35:47.855194+00:00,,,[LOCATION] on fly over traffic movement normal sir,private_car,FKN00GL1524,Bellary Road 2,high,,,,2024-03-07 09:45:07.966692+00:00,,1,FKUSR00374,FKUSR00001,,,,Yelahanka,,FKKG000364,,,,,,,,,,,,-1.4091782,172.07398656666666
FKID002943,unplanned,12.9815953,77.5867178,0.0,0.0,"Palace Road, Karnataka Bhavan Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,False,2024-03-07 07:06:18.937000+00:00,,closed,yes,2024-03-07 09:35:48.152641+00:00,,,bmtc offroad,bmtc_bus,FKN00GL1525,Non-corridor,low,,,,2024-03-07 07:12:59.089449+00:00,,1,FKUSR01184,FKUSR00001,,,,High ground,,FKKG001144,,,,,,,,,,,,-6.6692074833333335,149.48692735
